date,views,likes,comments
2026-06-27T23:12:38Z,12475,798,62
2026-06-28T08:57:30Z,12482,798,62
2026-06-29T11:07:10Z,12488,798,62
2026-06-30T09:43:11Z,12497,797,62
2026-07-01T09:54:58Z,12518,797,62
2026-07-02T09:17:57Z,12525,797,62
2026-07-03T09:23:56Z,12537,797,62
2026-07-04T08:41:57Z,12551,797,62
2026-07-05T08:56:58Z,12560,797,62
2026-07-06T10:43:30Z,12577,796,62
2026-07-07T09:48:19Z,12579,796,62
2026-07-08T08:34:07Z,12592,796,62
2026-07-09T09:46:01Z,12602,799,62
2026-07-10T09:41:06Z,12607,800,62
2026-07-11T08:01:03Z,12611,800,62
2026-07-12T08:22:38Z,12614,800,62
2026-07-13T09:33:37Z,12619,800,62
2026-07-14T08:12:14Z,12630,801,62
