date,views,likes,comments
2026-06-27T23:12:38Z,12180,691,57
2026-06-28T08:57:30Z,12182,691,57
2026-06-29T11:07:10Z,12187,691,57
2026-06-30T09:43:11Z,12191,691,57
2026-07-01T09:54:58Z,12199,691,57
2026-07-02T09:17:57Z,12204,690,57
2026-07-03T09:23:56Z,12210,691,57
2026-07-04T08:41:57Z,12220,691,57
2026-07-05T08:56:58Z,12228,691,57
2026-07-06T10:43:30Z,12249,691,57
2026-07-07T09:48:19Z,12263,693,57
2026-07-08T08:34:07Z,12271,693,57
2026-07-09T09:46:01Z,12275,693,57
2026-07-10T09:41:06Z,12278,694,57
2026-07-11T08:01:03Z,12282,694,57
2026-07-12T08:22:38Z,12284,694,57
2026-07-13T09:33:37Z,12294,696,57
